category,datetime,headline,id,image,related,source,summary,url,ticker,readable_datetime
company,1730459481,"US added far fewer jobs than expected in October, Amazon & Intel lead tech stocks: Yahoo Finance",130953745,https://s.yimg.com/ny/api/res/1.2/pYBYEcDK1sX_ZE425k3w8g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2019-09/1af93af0-db18-11e9-bff7-e34690b9be52,AMZN,Yahoo,"The US added only 12,000 jobs in October, far less than the 100,000 economists had been expecting. The unemployment rate was unchanged at 4.1% It is the last major economic data point the Federal Reserve will have ahead of its decision next week. Another thing traders are watching is earnings. Amazon (AMZN) shares jumped after its third quarter earnings beat estimates, fueled by growth in its cloud business. Intel (INTC) saw its shares soar after the chip giant posted better-than-expected Q3 revenue and Q4 guidance. Apple (AAPL) also reported fiscal fourth quarter results on Thursday. The tech giant saw strong iPhone sales in the quarter, but that optimism was offset by continued weakness in China. Other trending tickers on Yahoo Finance include Peloton (PTON), Boeing (BA), and Atlassian (TEAM). Key guests include:8:30 a.m. ET - Kathy Jones, Charles Schwab Chief Fixed Income Strategist and Joe Brusuelas, RSM Chief Economist9:40 a.m. ET - John Vinh, KeyBanc Capital Markets Equity Research Analyst9:45 a.m. ET - Julie Su, Acting U.S. Labor Secretary10:40 a.m. ET - Tim Fiore, ISM Manufacturing Business Survey Committee10:50 a.m. ET - Vincent PIlette, Gen Digital CEO11:10 a.m. ET - Elizabeth Gore, Hello Alice Co-Founder and President",https://finnhub.io/api/news?id=4f18606827b288e4152c8a59d2f77997c11e643916033bb5a6ddff4eb74c5196,AMZN,2024-11-01 11:11:21
company,1730454300,AI Monthly: Soaring Costs Of GenAI Challenge Short-Term Profitability,130954427,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1495482210/image_1495482210.jpg?io=getty-c-w1536,AMZN,SeekingAlpha,"New data suggests that AI is driving innovation and discovery beyond the ICT sector. This is a promising sign, but there are growing concerns about the short-term returns on AI investments.",https://finnhub.io/api/news?id=c8dc54d70adf2ae6c7e20f2dd9c665a0de0fe5355801bdfeebcd33e21977b3de,AMZN,2024-11-01 09:45:00
company,1730449920,"This Little-Known Company Has Outpaced All Of The ""Magnificent Seven"" Stocks This Year. Here's Why I Think It's Parabolic Run Could Just Be Getting Started.",130945807,https://g.foolcdn.com/editorial/images/795450/gettyimages-613330688-1.jpg,AMZN,Yahoo,A nuclear power company has outperformed every stock in the S&P 500 so far this year.,https://finnhub.io/api/news?id=2091b883f806f18dbd7efbf5887f36a950626246742533ade7aeddc879e3066b,AMZN,2024-11-01 08:32:00
company,1730449162,Amazon: Jefferies raises price target,130952357,,AMZN,Finnhub,"Jefferies has reaffirmed its 'buy' recommendation on Amazon, with its price target raised from $225 to $235, on the heels of a publication marked by a new EBIT margin record, thanks to AWS and...",https://finnhub.io/api/news?id=484e07baa382b57df51de5e978e6381d922b69dca4c78226aa1d60673a7b0d4d,AMZN,2024-11-01 08:19:22
company,1730445518,Amazon.com Inc (AMZN) Q3 2024 Earnings Call Highlights: Record Operating Income and Robust AWS ...,130945809,,AMZN,Yahoo,"Amazon.com Inc (AMZN) reports a significant 11% revenue increase and a 56% surge in operating income, driven by strong AWS and advertising performance.",https://finnhub.io/api/news?id=b45a81611144f8bd5bddd914f5c4b0067dfde3aac4578468169f2936f29a617f,AMZN,2024-11-01 07:18:38
company,1730444486,Amazon's AI shopping assistant Rufus to more countries,130949594,,AMZN,Finnhub,Copyright © Emerce 2023Amazon is launching its AI shopping assistant Rufus in more countries in Europe and the Americas. It is included in the latest version of the Amazon Shopping app.The...,https://finnhub.io/api/news?id=6b62b2f2d2066cc249e7cb39bc70ca96c42be9220812beb56dec761a3b6dd4db,AMZN,2024-11-01 07:01:26
company,1730441827,"Amazon calms the horses, payrolls due",130948228,,AMZN,Finnhub,"A look at the day ahead in U.S. and global markets from Mike Dolan With next week's U.S. election now dominating thinking, the last two megacap earnings reports of the week appear to...",https://finnhub.io/api/news?id=f9b5cbaa96464cde612e4f206ff545e928f76fcdd51940d571f3b69c5949b9d8,AMZN,2024-11-01 06:17:07
company,1730441564,"Amazon com : Quarterly Report for Quarter Ending September 30, 2024 (Form 10-Q)",130948037,,AMZN,Finnhub,amzn-20240930 Table of Contents UNITED STATES ...,https://finnhub.io/api/news?id=30e9a188a2b382b4a68680c6b3b86374bbf2497656c52b78c8c7aeac242a09fd,AMZN,2024-11-01 06:12:44
company,1730429406,Watch These Amazon Price Levels as Stock Jumps After Cloud Growth Drives Earnings Beat,130945812,https://www.investopedia.com/thmb/h7MYmhk9k2Z6y4PrSkOE2Giv2Ks=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/AMZNChart-af05ad10710a45e5a7aead8ecf7c43c7.gif,AMZN,Yahoo,Amazon shares rose 6% in extended trading on Thursday after the company surpassed Wall Street’s third-quarter earnings estimates. Monitor these key chart levels.,https://finnhub.io/api/news?id=9a42f09d5e8d6d0df8f1b3d83ef4efd01338f207b68ef1331332b4b489bc0f8d,AMZN,2024-11-01 02:50:06
company,1730429241,Amazon: EPS up by more than half in Q3,130941822,,AMZN,Finnhub,"Amazon reports net income up 54% to $15.3 billion for the third quarter of 2024, or $1.43 per share , and operating income of $17.4 billion versus $11.2 billion for the same period in 2023.Sales for...",https://finnhub.io/api/news?id=aa54a0b9eb476f22c6f4cb2874e056268cf9249bf3ae0726a9df743c67a1dcb8,AMZN,2024-11-01 02:47:21
company,1730423836,"Amazon's plan to tackle Temu, Shein? Sell more toothpaste",130945817,https://media.zenfs.com/en/reuters-finance.com/2950c97f88fb6280c7a2ae177f47fef7,AMZN,Yahoo,"(Reuters) -Amazon's push to offer more everyday essentials like toothpaste is hurting its average selling prices, but it is also a guard against rivals such as Temu and Shein that offer rock bottom prices on goods they ship from China.  People are shopping more frequently at Amazon, adding more low-priced items with each checkout, Amazon said on Thursday, after it reported third-quarter revenue and profit that beat Wall Street expectations.  The e-commerce giant has seen its market share erode in apparel as Shein and Temu quickly expanded in international markets with $12 dresses and $10 gadgets.",https://finnhub.io/api/news?id=523537152b01c6e920598c193d7e2ba3fb0763eedf828c3228f28fec2ac88fb5,AMZN,2024-11-01 01:17:16
company,1730422821,Amazon.com (AMZN) Q3 2024 Earnings Call Transcript,130945820,https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template-2023-01-12.jpg,AMZN,Yahoo,"AMZN earnings call for the period ending September 30, 2024.",https://finnhub.io/api/news?id=1240f3da2afdfe8c9ba7a1f1ce7eb856f881052e84af55a00699292280a1cacb,AMZN,2024-11-01 01:00:21
company,1730421900,Amazon Q3 2024 Earnings Update,130936971,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1399736201/image_1399736201.jpg?io=getty-c-w1536,AMZN,SeekingAlpha,"Amazon has posted another impressive quarter. Every part of the business seems to be trending well, and moving in the right direction.",https://finnhub.io/api/news?id=f82f1be21e1aad461477f316e16dd0f2360a91ecb3030a717cf50e2f3ccbf7f0,AMZN,2024-11-01 00:45:00
company,1730420045,Amazon com : Explore Amazon’s new Virtual Holiday Shop—an immersive 3D shopping experience that makes it easier to find the perfect gifts,130935436,,AMZN,Finnhub,"Shop hundreds of top gifts, stocking stuffers, and premium products all season long. [...]This is an abstract of the document. To keep reading, click here and get access to the original version. ...",https://finnhub.io/api/news?id=1ff62e76176898ded75b5c38491eab7f7b9198806fd55416272d7074ac523f70,AMZN,2024-11-01 00:14:05
company,1730418307,"Amazon reports $158B in Q3 revenue, beats Wall Street expectations",130926738,https://media.zenfs.com/en/freightwaves_373/fee1490ca32899c89434433d3006a881,AMZN,Yahoo,"E-commerce giant Amazon.com Inc.’s North American sales increased 9% year over year to $95.5 billion in the third quarter. The post Amazon reports $158B in Q3 revenue, beats Wall Street expectations appeared first on FreightWaves.",https://finnhub.io/api/news?id=daca09f733e8a0ebd911bc1004a289620ceab69f19bfed4df0db9b71a5d018ba,AMZN,2024-10-31 23:45:07
company,1730415990,Amazon’s $110 billion cloud business is minting profits even amid the expensive Gen AI arms race—but for how long?,130945824,https://s.yimg.com/ny/api/res/1.2/n_IOcXQVjkhlmCErFpTL2g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/fortune_175/595e6b4c9fd5b9b48e2c5d46f40ca09b,AMZN,Yahoo,CEO Andy Jassy acknowledged that Amazon must sacrifice short-term profits by spending heavily on AI infrastructure that may pay off big later.,https://finnhub.io/api/news?id=44c79d823840af7a514f0c7d78b8e0f7dd7f3350cd8804edd255c70a5b5ea1ed,AMZN,2024-10-31 23:06:30
company,1730415414,Amazon CEO Says GenAI Is Growing Three Times Faster Than Cloud Computing Did,130926740,https://www.investopedia.com/thmb/fkfdQfd9rqnIrX2JdGLAxLY4Ogg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-1445867611-c9524f32b691406cb3797a2d8a005fc8.jpg,AMZN,Yahoo,The growth of generative artificial intelligence businesses is surprising even the tech industry’s most seasoned executives.,https://finnhub.io/api/news?id=51947d0de87a25b2175287818d861b6f0824ef0e2bad794ffcb87946047f09be,AMZN,2024-10-31 22:56:54
company,1730413731,"Amazon Belt-Tightening Produces Strong Cloud, E-Commerce Results",130923216,https://s.yimg.com/ny/api/res/1.2/ZyqGeES9QxgR_aKH5FNmow--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/14a6b51f37d4e00325d197b86a8aac88,AMZN,Yahoo,"(Bloomberg) -- Amazon.com Inc. reported strong results that showed a company humming on all cylinders, a testament to its efforts to cut and reallocate costs and put the cloud computing and e-commerce giant on sounder footing.Most Read from BloombergIs Denver’s Big Bet on E-Bikes Paying Off?Chicago Mayor Seeks Property Tax Hike, Breaking Campaign VowThe Answer To Making Cities More Family-Friendly? CourtyardsNY Transit Agency Takes Next Step on Brooklyn-Queens Rail LinkA South Korean City Plays",https://finnhub.io/api/news?id=706e104cf6176a5f58437ea4473ab189d06d72d8dd11e36c08a98f60da755b3d,AMZN,2024-10-31 22:28:51
company,1730412540,"Markets Slide into Red on Halloween; Plus AAPL, AMZN, INTC Report",130926748,https://media.zenfs.com/en/zacks.com/56b0f12a8786e731dbb59081c362a074,AMZN,Yahoo,"Market uncertainty has crept back into market sentiment, and those recent all-time-high closes may for now be a thing of the past.",https://finnhub.io/api/news?id=a6a16dc09952efd9104cd18c766113e173d81da2867e7371d9bc7d06ad9b2651,AMZN,2024-10-31 22:09:00
company,1730412402,Amazon’s Mammoth Q3 E-com and Cloud Business Impresses Wall Street,130923217,https://wwd.com/wp-content/uploads/2024/10/Amazon.jpg?w=1000&h=563&crop=1,AMZN,Yahoo,"Amazon reported $159 billion in revenue, beating estimates, as its ad, cloud and e-commerce business continues to balloon.",https://finnhub.io/api/news?id=934c43d74066fc8f38dd2b0ae520902e56d66000a4edfd4971729efb8db11194,AMZN,2024-10-31 22:06:42
company,1730411989,Amazon CEO Andy Jassy hints at an 'agentic' Alexa,130923218,"https://techcrunch.com/wp-content/uploads/2023/06/WPS01272-Timer-Dory.png?resize=1200,800",AMZN,Yahoo,"Amazon CEO Andy Jassy today hinted at an improved, ""agentic"" version of the company's Alexa assistant — one that could take actions on a user's behalf. ""I think that the next generation of these assistants and generative AI applications will be better at not just answering questions and summarizing, indexing, and aggregating data, but also taking actions,"" he during Amazon's Q3 2024 earnings call. ""And you can imagine us being pretty good at that with Alexa."" Jassy added that Amazon continues to",https://finnhub.io/api/news?id=533bb02706ebc243696897606df1cfb6b359c29b4abbda10efe743dc065bd385,AMZN,2024-10-31 21:59:49
company,1730411855,Amazon Stock Moves Higher After Stronger-Than-Expected Earnings,130923219,https://media.zenfs.com/en/wsj.com/7b2c285183be07ca3c4e8242b25a59a8,AMZN,Yahoo,"Amazon shares moved about 5% higher in afterhours trading as investors welcomed results showing robust revenue and profit growth. Some of the key figures:   Net sales rose 11% to $158.87 billion, coming in above what analysts surveyed by FactSet had expected.",https://finnhub.io/api/news?id=19461a85e0268cb3e869db67e478b3c7564a719f87b0338974c6d14e2dd14e4d,AMZN,2024-10-31 21:57:35
company,1730410206,Amazon (AMZN) Reports Q3 Earnings: What Key Metrics Have to Say,130923220,https://media.zenfs.com/en/zacks.com/48ad4265c55e3ba7a1fb9148d6e717d9,AMZN,Yahoo,"The headline numbers for Amazon (AMZN) give insight into how the company performed in the quarter ended September 2024, but it may be worthwhile to compare some of its key metrics to Wall Street estimates and the year-ago actuals.",https://finnhub.io/api/news?id=22e510f337897455b3071f8f38dbc8c83877a2d984ae42523103054376484d0d,AMZN,2024-10-31 21:30:06
company,1730409747,Amazon Stock Jumps As Cloud Business Powers Earnings Beat,130923221,https://media.zenfs.com/en/ibd.com/bbcec91a9f5de572a4ada06dc4c94ac5,AMZN,Yahoo,Amazon stock jumped after reporting its third quarter results late Thursday. Both earnings and revenue beat estimates.,https://finnhub.io/api/news?id=331703ed40100dde30a2570fb0ea3cf4779809d103f378e3fa3da257daa9ebb0,AMZN,2024-10-31 21:22:27
company,1730409313,Amazon (AMZN) Surpasses Q3 Earnings and Revenue Estimates,130923222,https://media.zenfs.com/en/zacks.com/1a018a29aef5adbf5b4319f32058e209,AMZN,Yahoo,"Amazon (AMZN) delivered earnings and revenue surprises of 25.44% and 1.15%, respectively, for the quarter ended September 2024. Do the numbers hold clues to what lies ahead for the stock?",https://finnhub.io/api/news?id=a49a307867e790060230894e2334f1515572776de11cdd397a4e91a4bf293824,AMZN,2024-10-31 21:15:13
company,1730409284,"Why Amazon stock gains on earnings, unlike Meta and Microsoft",130923223,https://s.yimg.com/ny/api/res/1.2/ND_KDuCdDauXR9i2BMaOsw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-10/d98816d0-97c9-11ef-a3ff-664c6e3b448f,AMZN,Yahoo,"Amazon (AMZN) reported better-than-expected third quarter results and delivered strong guidance. CFRA Research senior equity research analyst Arun Sundaram joins Market Domination Overtime Hosts Alexandra Canal and Josh Lipton to discuss the results and break down why the market is less concerned with Amazon’s artificial intelligence (AI) spending compared to its peers. “Really, you got the you got the ingredients you needed for the stock to go up,” Sundaram says. The analyst explains that while all the cloud hyperscalers are ramping up their capital spending to invest in AI, investors seem less concerned about Amazon’s AI spending compared to Meta (META) and Microsoft (MSFT). He says, “There's a few unique things” with Amazon,” including “Amazon's not solely reliant on chips from Nvidia” as “ they also build and create their own AI chips that are more cost-effective and of more value. So they may not be seeing the same type of capacity constraint issues that Microsoft is seeing at the moment.” Sundaram notes, “The other thing I would point out too is, you know, Amazon has multiple levers to grow margins,” including their e-commerce business, advertising, Amazon Web Services, and other segments. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=d674a90594a2f857cce2d6d01a94114ab17bad6635f22306961ea49f329b2056,AMZN,2024-10-31 21:14:44
company,1730408220,Amazon Stock Climbs After a Big Earnings Beat. Spending Is Up Too.,130921876,https://s.yimg.com/ny/api/res/1.2/2f4kHx3xIcTeNZLi5WVV0A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/96ec6e132f0f83440880fdb6e9057a00,AMZN,Yahoo,"Amazon.com  stock popped in late trading Thursday after the online retail giant reported third-quarter earnings that beat Wall Street estimates.  Revenue for Amazon Web Services, the company’s cloud computing platform, increased 19% to $27.5 billion.  Meanwhile, online stores revenue of $61.4 billion increased from last year’s $57.3 billion and was above analyst expectations for $59.7 billion.",https://finnhub.io/api/news?id=0815882b3058310dd34650be484b337ecd1ab626669468389d3acb9d26238726,AMZN,2024-10-31 20:57:00
company,1730407768,"Amazon Tops Third-Quarter Views as Cloud Computing, Advertising Sales Gain",130923227,https://media.zenfs.com/en/mt_newswires_premium_news_706/56cc99765ebcad6ec6d297c6152264d9,AMZN,Yahoo,"Amazon Tops Third-Quarter Views as Cloud Computing, Advertising Sales Gain",https://finnhub.io/api/news?id=f81c07ba132f23e4f84dc6dbee3a59be42ec6ea736666425351667fa03b72d55,AMZN,2024-10-31 20:49:28
company,1730406900,Amazon beats third-quarter earnings expectations on strong cloud growth,130923228,https://media.zenfs.com/en/quartz.com/25e4310a5803ab060f40f0c97a4ae0a3,AMZN,Yahoo,Amazon’s (AMZN) third-quarter results came in above Wall Street’s estimates thanks to strong growth in its cloud and advertising divisions.,https://finnhub.io/api/news?id=31601a95af864e4ea8103136feba7c9d613637a0b6f31b26a658ae37a8ac255f,AMZN,2024-10-31 20:35:00
company,1730406581,"Amazon reports boost in quarterly profits, exceeds revenue estimates as it invests in AI",130923230,https://s.yimg.com/ny/api/res/1.2/BVLeP6_OQsUUBO1Gpbeodw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03NTE-/https://media.zenfs.com/en/ap_finance_articles_694/143fa44610a85dad0be7e4dc6a6280e8,AMZN,Yahoo,"Amazon reported a boost in its quarterly profits Thursday and exceeded revenue estimates, sending the company's stock up in after-hours trading.  Amazon said it earned $15.3 billion, higher than the $12.21 billion industry analysts surveyed by FactSet had anticipated.  Net sales increased 11% compared with the third quarter of 2023, Amazon said.",https://finnhub.io/api/news?id=98f382c62782073931479aaef23babaf6984e5fff00d4b479edebe7c33fb9206,AMZN,2024-10-31 20:29:41
company,1730406485,"Amazon Stock Jumps on Earnings Beat, Cloud Growth",130923232,https://www.investopedia.com/thmb/4u5TrB6YHmImOcQd-TKT7ynxufk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2180146053-88f453e117064829bcb0cbfae96e0ce8.jpg,AMZN,Yahoo,Amazon stock jumped in extended trading Thursday after the company reported better-than-expected third-quarter results driven by growth in its cloud and advertising businesses.,https://finnhub.io/api/news?id=57622990e0525e918757de53fdc16e400c88f5d38372a400fcd9565543b0c33a,AMZN,2024-10-31 20:28:05
company,1730406388,"Amazon (NASDAQ:AMZN) Beats Q3 Sales Targets, Stock Soars",130923233,https://s.yimg.com/ny/api/res/1.2/RFz8WxV5M_M0ZNW5Hoey1w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/stockstory_922/f51f4d4c5661c6fe3b49ec2d77462a15,AMZN,Yahoo,"Cloud computing and online retail behemoth Amazon (NASDAQ:AMZN) announced better-than-expected revenue in Q3 CY2024, with sales up 11% year on year to $158.9 billion. On the other hand, the company expects next quarter’s revenue to be around $185 billion, slightly below analysts’ estimates. Its EPS of $1.43 per share was also 25.2% above analysts’ consensus estimates.",https://finnhub.io/api/news?id=69af62eba81b9ed2202de8a923a28b176cb5b0b9b747a40ff4d7c558c9b5853b,AMZN,2024-10-31 20:26:28
company,1730406121,Amazon's Q3 earnings report beats expectations; shares gain,130923234,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AMZN,Yahoo,"Amazon.com Inc (NASDAQ:AMZN) reported third-quarter earnings that surpassed analyst estimates, driving its stock up 5.7% in after-hours trading despite issuing lower-than-expected guidance for the upcoming quarter.",https://finnhub.io/api/news?id=65fe26f3a706ec50f07f64705facc80918105d51e265788959f9fe9653ec4032,AMZN,2024-10-31 20:22:01
company,1730406081,Will the Big Tech sell-off continue? This strategist says yes.,130921883,https://s.yimg.com/ny/api/res/1.2/urh5ob9b5BhI76tsr4shyQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2024-10/42589320-97c4-11ef-9f79-9a42fcc7d845,AMZN,Yahoo,"US stocks (^DJI,^GSPC, ^IXIC) are trading lower, with Big Tech leading the pullback after Meta (META) and Microsoft (MSFT) earnings fed into concerns about artificial intelligence (AI) spending. US SPDR Business at State Street Global Advisors chief investment strategist Michael Arone joins Market Domination Hosts Alexandra Canal and Josh Lipton to discuss his outlook for the Big Tech sector. “What's been happening is that these companies continue to beat on top and bottom line, yet their forecasts just aren't good enough given how far they've come from a price-performance perspective and where their valuations are,” Arone tells Yahoo Finance. The strategist adds, “I do expect this [Big Tech pullback] to continue to unfold, given some of the risks."" For more on Arone’s expectations for Big Tech stocks and how to navigate the pullback, watch the video above. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=26f8756a8d7c4d2391bb59d05597669113da6d21a4d2771c20d82a97b6a5ac6b,AMZN,2024-10-31 20:21:21
company,1730406062,"Amazon.com, Inc. (AMZN) Q3 2024 Earnings Call Transcript",130926001,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,AMZN,SeekingAlpha,"Amazon.com, Inc. (NASDAQ:AMZN) Q3 2024 Earnings Call Transcript October 31, 2024 5:00 PM ETCompany ParticipantsDave Fildes - VP of IRAndy Jassy - CEOBrian...",https://finnhub.io/api/news?id=1c1aa6544dd426b0a463d468f7c81ef0bcbeaec0d7195b50fe263b177455d764,AMZN,2024-10-31 20:21:02
company,1730406053,Amazon Rival Set To Report Earnings After 103% Profit Surge,130923236,https://media.zenfs.com/en/ibd.com/10749132e9d45316754334e7cc81dfad,AMZN,Yahoo,This online retail stock is in a base and near a buy point as the company's earnings report looms.,https://finnhub.io/api/news?id=f0be66e203c1cf274743a56243114a4ced0b496659167c214ed3753ab9ed00f9,AMZN,2024-10-31 20:20:53
